"age"	"hours"	"edu"	"race"	"mari.sta"	"workclass"	"gender"	"income"
"37817"	31	40	"Bachelors"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"37818"	45	40	"HighGrad"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"37819"	52	40	"HighGrad"	"White"	"Married"	"State-gov"	"Male"	"<=50K"
"37820"	39	50	"Master"	"White"	"Not_married"	"Self-emp-not-inc"	"Female"	"<=50K"
"37821"	19	40	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"37822"	23	40	"dropout"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"37823"	23	40	"dropout"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"37824"	52	40	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"37825"	33	60	"Master"	"White"	"Married"	"Self-emp-not-inc"	"Male"	">50K"
"37826"	35	50	"Bachelors"	"Asian-Pac-Islander"	"Not_married"	"Private"	"Female"	"<=50K"
"37827"	58	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"37828"	61	45	"HighGrad"	"White"	"Married"	"Private"	"Male"	">50K"
"37829"	39	70	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"37830"	38	40	"dropout"	"White"	"Married"	"Private"	"Male"	"<=50K"
"37831"	59	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	">50K"
"37832"	41	50	"Bachelors"	"White"	"Separated"	"Private"	"Male"	">50K"
"37833"	19	10	"dropout"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"37834"	22	20	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"37835"	59	40	"Community"	"White"	"Widow"	"Private"	"Female"	"<=50K"
"37836"	37	45	"HighGrad"	"White"	"Married"	"Private"	"Male"	">50K"
"37837"	31	43	"dropout"	"White"	"Married"	"Private"	"Male"	"<=50K"
"37838"	18	40	"dropout"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"37839"	20	35	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"37840"	28	60	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"37841"	28	30	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"37842"	49	40	"Bachelors"	"White"	"Married"	"Private"	"Male"	"<=50K"
"37843"	38	40	"HighGrad"	"White"	"Married"	"Local-gov"	"Male"	">50K"
"37844"	19	20	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"37845"	43	40	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"37846"	28	40	"HighGrad"	"Black"	"Married"	"Private"	"Male"	">50K"
"37847"	41	24	"Community"	"Black"	"Separated"	"Private"	"Female"	"<=50K"
"37848"	50	65	"Master"	"White"	"Married"	"Private"	"Male"	">50K"
"37849"	46	40	"Bachelors"	"White"	"Separated"	"Private"	"Male"	"<=50K"
"37850"	20	40	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"37851"	45	60	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"37852"	28	50	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"37853"	37	40	"Community"	"White"	"Married"	"Private"	"Female"	"<=50K"
"37854"	46	50	"PhD"	"White"	"Married"	"Self-emp-not-inc"	"Male"	">50K"
"37855"	66	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"37856"	38	50	"Bachelors"	"White"	"Married"	"Private"	"Female"	">50K"
"37857"	25	45	"dropout"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"37858"	55	40	"Master"	"White"	"Married"	"Federal-gov"	"Male"	">50K"
"37859"	48	40	"dropout"	"White"	"Married"	"Local-gov"	"Male"	"<=50K"
"37860"	56	38	"Community"	"White"	"Widow"	"Private"	"Female"	"<=50K"
"37861"	47	45	"Master"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"37862"	55	40	"Bachelors"	"White"	"Married"	"Self-emp-not-inc"	"Male"	">50K"
"37863"	41	40	"Community"	"White"	"Married"	"State-gov"	"Male"	"<=50K"
"37864"	47	65	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"37865"	40	43	"HighGrad"	"Amer-Indian-Eskimo"	"Not_married"	"Private"	"Male"	"<=50K"
"37866"	41	40	"Bachelors"	"White"	"Married"	"Private"	"Male"	"<=50K"
"37867"	21	20	"Community"	"Other"	"Not_married"	"Private"	"Female"	"<=50K"
"37868"	52	40	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"37869"	62	50	"PhD"	"White"	"Separated"	"Private"	"Male"	">50K"
"37870"	46	45	"dropout"	"White"	"Married"	"Private"	"Male"	">50K"
"37871"	35	40	"Bachelors"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"37872"	29	40	"HighGrad"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"37873"	21	40	"dropout"	"White"	"Married"	"Private"	"Male"	"<=50K"
"37874"	35	50	"HighGrad"	"White"	"Separated"	"Private"	"Male"	"<=50K"
"37875"	46	50	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"37876"	35	40	"PhD"	"Asian-Pac-Islander"	"Married"	"Private"	"Male"	">50K"
"37877"	34	60	"Community"	"White"	"Separated"	"Private"	"Male"	"<=50K"
"37878"	21	30	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"37879"	29	60	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"37880"	41	60	"Master"	"White"	"Married"	"Self-emp-inc"	"Male"	">50K"
"37881"	51	40	"HighGrad"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"37882"	22	40	"HighGrad"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"37883"	47	40	"Bachelors"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"37884"	42	65	"Master"	"White"	"Married"	"Self-emp-inc"	"Male"	">50K"
"37885"	19	40	"HighGrad"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"37886"	46	40	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"37887"	23	40	"Community"	"Black"	"Not_married"	"Private"	"Male"	"<=50K"
"37888"	49	40	"HighGrad"	"Black"	"Married"	"Private"	"Male"	"<=50K"
"37889"	58	40	"Bachelors"	"White"	"Separated"	"Self-emp-not-inc"	"Female"	"<=50K"
"37890"	41	50	"Bachelors"	"White"	"Married"	"State-gov"	"Male"	">50K"
"37891"	50	40	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"37892"	77	10	"HighGrad"	"White"	"Widow"	"Private"	"Female"	"<=50K"
"37893"	27	60	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"37894"	29	60	"HighGrad"	"White"	"Married"	"Self-emp-inc"	"Male"	"<=50K"
"37895"	54	40	"dropout"	"Asian-Pac-Islander"	"Married"	"Private"	"Male"	"<=50K"
"37896"	39	37	"Community"	"Black"	"Separated"	"State-gov"	"Female"	"<=50K"
"37897"	32	50	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"37898"	36	40	"Bachelors"	"Asian-Pac-Islander"	"Married"	"Federal-gov"	"Male"	"<=50K"
"37899"	24	20	"Bachelors"	"White"	"Not_married"	"Local-gov"	"Female"	"<=50K"
"37900"	50	45	"Master"	"White"	"Married"	"Self-emp-not-inc"	"Male"	">50K"
"37901"	32	65	"HighGrad"	"White"	"Separated"	"Self-emp-not-inc"	"Male"	"<=50K"
"37902"	26	40	"Bachelors"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"37903"	38	42	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"37904"	47	40	"Bachelors"	"Black"	"Widow"	"Private"	"Female"	"<=50K"
"37905"	31	40	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"37906"	38	55	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"37907"	50	40	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"37908"	18	40	"dropout"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"37909"	59	40	"Master"	"White"	"Married"	"Self-emp-inc"	"Male"	"<=50K"
"37910"	56	50	"Community"	"White"	"Married"	"Self-emp-not-inc"	"Male"	">50K"
"37911"	34	50	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"37912"	32	40	"Bachelors"	"White"	"Married"	"Private"	"Male"	"<=50K"
"37913"	29	35	"Bachelors"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"37914"	42	45	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"37915"	37	40	"Community"	"Black"	"Separated"	"Private"	"Female"	"<=50K"
"37916"	36	40	"HighGrad"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"37917"	59	40	"Master"	"White"	"Widow"	"Private"	"Female"	">50K"
"37918"	32	50	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"37919"	52	56	"HighGrad"	"White"	"Married"	"Local-gov"	"Male"	">50K"
"37920"	29	40	"HighGrad"	"Asian-Pac-Islander"	"Not_married"	"State-gov"	"Male"	"<=50K"
"37921"	39	35	"Master"	"White"	"Not_married"	"Private"	"Female"	">50K"
"37922"	39	40	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"37923"	69	15	"Bachelors"	"White"	"Widow"	"Private"	"Female"	"<=50K"
"37924"	43	35	"HighGrad"	"White"	"Married"	"Private"	"Female"	"<=50K"
"37925"	39	48	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"37926"	19	30	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"37927"	60	60	"Community"	"White"	"Married"	"Local-gov"	"Male"	">50K"
"37928"	51	40	"HighGrad"	"Black"	"Married"	"Private"	"Male"	"<=50K"
"37929"	75	8	"Community"	"White"	"Widow"	"Private"	"Female"	"<=50K"
"37930"	37	40	"Community"	"Black"	"Not_married"	"State-gov"	"Female"	"<=50K"
"37931"	24	40	"Community"	"Asian-Pac-Islander"	"Not_married"	"State-gov"	"Male"	"<=50K"
"37932"	20	20	"dropout"	"Black"	"Not_married"	"Private"	"Male"	"<=50K"
"37933"	58	70	"HighGrad"	"White"	"Married"	"Federal-gov"	"Male"	"<=50K"
"37934"	21	15	"Master"	"White"	"Not_married"	"State-gov"	"Male"	"<=50K"
"37935"	28	40	"HighGrad"	"White"	"Separated"	"Private"	"Male"	"<=50K"
"37936"	40	40	"dropout"	"White"	"Married"	"Private"	"Male"	"<=50K"
"37937"	45	50	"HighGrad"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"37938"	40	40	"Master"	"White"	"Married"	"Self-emp-not-inc"	"Female"	">50K"
"37939"	41	40	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"37940"	58	40	"HighGrad"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"37941"	44	40	"Community"	"White"	"Married"	"Local-gov"	"Male"	">50K"
"37942"	26	65	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"37943"	29	45	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"37944"	45	40	"Master"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"37945"	23	40	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"37946"	39	40	"HighGrad"	"White"	"Separated"	"State-gov"	"Female"	"<=50K"
"37947"	45	40	"PhD"	"White"	"Married"	"Self-emp-not-inc"	"Male"	">50K"
"37948"	51	40	"Master"	"White"	"Married"	"Local-gov"	"Male"	">50K"
"37949"	22	40	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"37950"	28	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"37951"	23	25	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"37952"	33	35	"HighGrad"	"Black"	"Married"	"Private"	"Male"	"<=50K"
"37953"	37	43	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"37954"	19	40	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"37955"	35	40	"dropout"	"White"	"Married"	"Private"	"Male"	"<=50K"
"37956"	62	38	"dropout"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"37957"	25	40	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"37958"	21	40	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"37959"	32	35	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"37960"	32	45	"Bachelors"	"White"	"Married"	"Local-gov"	"Female"	"<=50K"
"37961"	70	12	"HighGrad"	"White"	"Widow"	"Local-gov"	"Female"	"<=50K"
"37962"	57	40	"dropout"	"White"	"Married"	"Private"	"Male"	"<=50K"
"37963"	31	40	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"37964"	37	60	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"37965"	34	36	"HighGrad"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"37966"	26	78	"Community"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"37967"	44	48	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"37968"	66	40	"dropout"	"White"	"Married"	"Private"	"Male"	"<=50K"
"37969"	39	40	"HighGrad"	"White"	"Separated"	"Local-gov"	"Female"	"<=50K"
"37970"	31	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	">50K"
"37971"	53	40	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"37972"	36	50	"HighGrad"	"White"	"Married"	"Private"	"Female"	"<=50K"
"37973"	61	40	"dropout"	"White"	"Married"	"Private"	"Male"	"<=50K"
"37974"	43	40	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"37975"	38	40	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"37976"	26	50	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"37977"	27	8	"HighGrad"	"Amer-Indian-Eskimo"	"Married"	"Private"	"Male"	"<=50K"
"37978"	58	40	"dropout"	"White"	"Separated"	"Local-gov"	"Female"	"<=50K"
"37979"	37	12	"HighGrad"	"White"	"Separated"	"State-gov"	"Female"	"<=50K"
"37980"	56	26	"dropout"	"White"	"Married"	"Private"	"Male"	"<=50K"
"37981"	36	60	"Community"	"White"	"Separated"	"Private"	"Male"	">50K"
"37982"	29	40	"HighGrad"	"Black"	"Not_married"	"Private"	"Male"	"<=50K"
"37983"	28	30	"dropout"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"37984"	61	40	"PhD"	"White"	"Married"	"Self-emp-not-inc"	"Male"	">50K"
"37985"	66	25	"dropout"	"White"	"Married"	"Self-emp-not-inc"	"Male"	">50K"
"37986"	31	50	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"37987"	21	40	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"37988"	67	58	"HighGrad"	"White"	"Married"	"Self-emp-not-inc"	"Male"	">50K"
"37989"	26	40	"HighGrad"	"White"	"Widow"	"Private"	"Male"	"<=50K"
"37990"	21	50	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"37991"	33	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"37992"	33	32	"HighGrad"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"37993"	59	50	"Bachelors"	"White"	"Married"	"State-gov"	"Male"	">50K"
"37994"	82	50	"dropout"	"White"	"Married"	"Self-emp-inc"	"Male"	"<=50K"
"37995"	34	50	"PhD"	"White"	"Married"	"State-gov"	"Female"	">50K"
"37996"	29	50	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"37997"	19	40	"Community"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"37998"	57	1	"HighGrad"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"37999"	41	50	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"38000"	55	40	"dropout"	"Black"	"Married"	"Private"	"Male"	"<=50K"
"38001"	27	40	"Community"	"Black"	"Not_married"	"Private"	"Male"	"<=50K"
"38002"	33	45	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"38003"	43	50	"Community"	"Black"	"Separated"	"State-gov"	"Male"	">50K"
"38004"	72	16	"Community"	"White"	"Widow"	"Federal-gov"	"Female"	"<=50K"
"38005"	68	40	"HighGrad"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"38006"	29	40	"HighGrad"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"38007"	41	60	"Bachelors"	"White"	"Married"	"Private"	"Male"	"<=50K"
"38008"	30	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"38009"	31	70	"Bachelors"	"Asian-Pac-Islander"	"Separated"	"Private"	"Male"	">50K"
"38010"	54	30	"dropout"	"Black"	"Not_married"	"Private"	"Female"	"<=50K"
"38011"	32	50	"Community"	"White"	"Separated"	"Private"	"Female"	">50K"
"38012"	56	40	"HighGrad"	"White"	"Widow"	"Private"	"Female"	"<=50K"
"38013"	41	35	"Community"	"White"	"Married"	"State-gov"	"Male"	">50K"
"38014"	48	40	"HighGrad"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"38015"	66	48	"dropout"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"38016"	25	50	"Bachelors"	"White"	"Not_married"	"Self-emp-inc"	"Female"	"<=50K"
"38017"	31	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"38018"	32	48	"Community"	"White"	"Separated"	"Private"	"Male"	"<=50K"
"38019"	51	40	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"38020"	42	40	"HighGrad"	"Black"	"Not_married"	"Private"	"Female"	"<=50K"
"38021"	31	60	"Master"	"White"	"Married"	"Private"	"Male"	">50K"
"38022"	43	40	"HighGrad"	"White"	"Married"	"Self-emp-not-inc"	"Female"	"<=50K"
"38023"	42	40	"Community"	"Black"	"Not_married"	"Private"	"Female"	"<=50K"
"38024"	20	40	"HighGrad"	"Other"	"Not_married"	"State-gov"	"Male"	"<=50K"
"38025"	40	40	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"38026"	65	20	"HighGrad"	"White"	"Widow"	"Private"	"Female"	"<=50K"
"38027"	53	52	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"38028"	56	60	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"38029"	51	55	"PhD"	"White"	"Married"	"State-gov"	"Male"	">50K"
"38030"	44	50	"Master"	"White"	"Married"	"Private"	"Male"	">50K"
"38031"	49	60	"HighGrad"	"White"	"Married"	"Self-emp-inc"	"Male"	">50K"
"38032"	47	44	"HighGrad"	"Black"	"Separated"	"Private"	"Male"	">50K"
"38033"	22	40	"Community"	"White"	"Married"	"Private"	"Female"	"<=50K"
"38034"	53	45	"Community"	"White"	"Separated"	"Private"	"Male"	">50K"
"38035"	41	20	"Community"	"White"	"Separated"	"Local-gov"	"Male"	"<=50K"
"38036"	19	40	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"38037"	27	43	"Bachelors"	"Amer-Indian-Eskimo"	"Not_married"	"Local-gov"	"Female"	"<=50K"
"38038"	48	25	"Community"	"White"	"Married"	"Self-emp-not-inc"	"Female"	">50K"
"38039"	52	7	"dropout"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"38040"	61	40	"Master"	"White"	"Married"	"State-gov"	"Male"	">50K"
"38041"	45	45	"Bachelors"	"Asian-Pac-Islander"	"Married"	"Self-emp-not-inc"	"Male"	">50K"
"38042"	29	40	"dropout"	"White"	"Married"	"Private"	"Male"	"<=50K"
"38043"	41	21	"Community"	"White"	"Separated"	"Private"	"Male"	"<=50K"
"38044"	38	60	"Community"	"Black"	"Separated"	"Private"	"Male"	"<=50K"
"38045"	32	40	"Community"	"White"	"Married"	"Private"	"Female"	">50K"
"38046"	37	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"38047"	55	40	"dropout"	"White"	"Married"	"Private"	"Male"	"<=50K"
"38048"	62	40	"HighGrad"	"White"	"Married"	"Local-gov"	"Male"	"<=50K"
"38049"	48	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"38050"	43	50	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"38051"	25	24	"HighGrad"	"Black"	"Not_married"	"Private"	"Male"	"<=50K"
"38052"	47	40	"HighGrad"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"38053"	49	70	"Bachelors"	"White"	"Married"	"Self-emp-not-inc"	"Male"	"<=50K"
"38054"	55	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"38055"	42	40	"HighGrad"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"38056"	40	40	"HighGrad"	"White"	"Separated"	"Private"	"Male"	"<=50K"
"38057"	34	40	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"38058"	38	10	"HighGrad"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"38059"	39	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	">50K"
"38060"	45	55	"Community"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"38061"	43	40	"Community"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"38062"	32	40	"HighGrad"	"Black"	"Not_married"	"Federal-gov"	"Female"	"<=50K"
"38063"	18	20	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"38064"	27	40	"Master"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"38065"	57	40	"Community"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"38066"	38	60	"HighGrad"	"White"	"Married"	"Private"	"Female"	"<=50K"
"38067"	67	40	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"38068"	26	20	"dropout"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"38069"	21	40	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"38070"	17	15	"dropout"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"38071"	31	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"38072"	51	30	"Community"	"Black"	"Separated"	"Self-emp-not-inc"	"Male"	"<=50K"
"38073"	29	40	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"38074"	28	40	"Bachelors"	"White"	"Not_married"	"Private"	"Male"	">50K"
"38075"	32	45	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"38076"	31	45	"Community"	"White"	"Married"	"Local-gov"	"Male"	"<=50K"
"38077"	26	40	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"38078"	28	40	"Bachelors"	"White"	"Separated"	"Local-gov"	"Female"	"<=50K"
"38079"	40	40	"Master"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"38080"	51	19	"dropout"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"38081"	62	20	"Community"	"Black"	"Married"	"Private"	"Male"	"<=50K"
"38082"	54	60	"dropout"	"White"	"Married"	"Private"	"Male"	"<=50K"
"38083"	55	16	"HighGrad"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"38084"	24	20	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"38085"	27	45	"Master"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"38086"	18	30	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"38087"	22	40	"Bachelors"	"Amer-Indian-Eskimo"	"Not_married"	"Private"	"Female"	">50K"
"38088"	21	40	"HighGrad"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"38089"	44	80	"Community"	"Asian-Pac-Islander"	"Married"	"Self-emp-not-inc"	"Male"	">50K"
"38090"	38	40	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"38091"	39	50	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"38092"	27	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"38093"	35	40	"dropout"	"Black"	"Separated"	"Private"	"Male"	"<=50K"
"38094"	51	60	"Community"	"White"	"Married"	"Private"	"Male"	">50K"
"38095"	60	40	"Community"	"White"	"Married"	"Private"	"Male"	"<=50K"
"38096"	38	40	"HighGrad"	"White"	"Married"	"Private"	"Male"	"<=50K"
"38097"	37	35	"Community"	"Black"	"Separated"	"Private"	"Male"	"<=50K"
"38098"	43	40	"Community"	"White"	"Separated"	"Private"	"Female"	"<=50K"
"38099"	49	50	"Community"	"White"	"Separated"	"State-gov"	"Female"	"<=50K"
"38100"	17	25	"dropout"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"38101"	32	60	"HighGrad"	"White"	"Not_married"	"Private"	"Male"	"<=50K"
"38102"	23	38	"Bachelors"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"38103"	28	40	"Bachelors"	"White"	"Married"	"Private"	"Male"	">50K"
"38104"	83	55	"Bachelors"	"White"	"Married"	"Self-emp-inc"	"Male"	">50K"
"38105"	25	40	"Bachelors"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"38106"	42	60	"Bachelors"	"White"	"Married"	"Private"	"Male"	"<=50K"
"38107"	46	40	"dropout"	"White"	"Not_married"	"Local-gov"	"Male"	"<=50K"
"38108"	29	50	"Bachelors"	"Other"	"Not_married"	"Private"	"Female"	"<=50K"
"38109"	44	45	"Master"	"White"	"Married"	"Private"	"Male"	">50K"
"38110"	60	45	"Master"	"White"	"Married"	"Self-emp-not-inc"	"Male"	">50K"
"38111"	30	40	"Community"	"Amer-Indian-Eskimo"	"Separated"	"Local-gov"	"Female"	"<=50K"
"38112"	24	17	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"38113"	17	10	"dropout"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
"38114"	31	40	"Community"	"White"	"Not_married"	"Private"	"Female"	"<=50K"
